Crime ID,Month,Reported by,Falls within,Longitude,Latitude,Location,LSOA code,LSOA name,Outcome type
88c51d50b53da8b2df06ea47f315eeb21d3ad6980f36687fc79aa20d6bb49398,2016-05,South Yorkshire Police,South Yorkshire Police,,,No location,,,Investigation complete; no suspect identified
5f8cf8778791d523f19fd2bf9e1253556d97286888907d8b263ebbc0fbb25599,2016-05,South Yorkshire Police,South Yorkshire Police,,,No location,,,Investigation complete; no suspect identified
5f4879102c4b271c69f724a45f78f23080e3c5a39528cd64b184107e187535bc,2016-05,South Yorkshire Police,South Yorkshire Police,,,No location,,,Investigation complete; no suspect identified
d0f75309938021e50b3193ecf3792dbb7d77419d28684db01395882806b918bb,2016-05,South Yorkshire Police,South Yorkshire Police,,,No location,,,Investigation complete; no suspect identified
6eadad9feb2ee01dd07655ba85c79c7a4882dec91eabf564eaec280d111201a9,2016-05,South Yorkshire Police,South Yorkshire Police,,,No location,,,Investigation complete; no suspect identified
71d65a4560a08c6b825045a25c4aef33ee15385bd6c07954beca3d65cdff5a8a,2016-05,South Yorkshire Police,South Yorkshire Police,,,No location,,,Investigation complete; no suspect identified
4208475fc6afdf20982ad20b25a8d28f9e5ee3cc1133c3d538cd5bcd2d10aa78,2016-05,South Yorkshire Police,South Yorkshire Police,,,No location,,,Investigation complete; no suspect identified
a813ea1262e8892cccb672d34c5a6e9a89b9ca2e858e7255946fb2ec3cd58bd6,2016-05,South Yorkshire Police,South Yorkshire Police,,,No location,,,Investigation complete; no suspect identified
9338e6a22187f1f51a004e1cb1c81ccb958d03e552975eac6968d2ca9fdee804,2016-05,South Yorkshire Police,South Yorkshire Police,,,No location,,,Suspect charged
ae7f9e3840fe9cac2ab926ddb18a3e8f05543c48eddd09c4c01c1204b28c706e,2016-05,South Yorkshire Police,South Yorkshire Police,,,No location,,,Suspect charged
0018c8ef17b426ff48be1f4b4180421f74376e35dc13bf71ca536012f2d22813,2016-05,South Yorkshire Police,South Yorkshire Police,,,No location,,,Suspect charged
b938d96de643420c695367ca8daf46bccf0183fb883925a84aab22cfb733aed3,2016-05,South Yorkshire Police,South Yorkshire Police,,,No location,,,Suspect charged
01161cd62ccff8c79fa772cbe296110b2ef85bf27441b96693a9410417c0f720,2016-05,South Yorkshire Police,South Yorkshire Police,,,No location,,,Suspect charged
